Member ID|First Name|Last Name|Username|Society ID|Role
12250|Diane|Hughes|appleblizzard7|13|member
12251|Kathleen|Mcdonald|melonbreeze17|12|member
12252|Katherine|James|kiwirain20|69|member
12253|Gabriel|Richardson|elephantice19|47|member
12254|Nicole|Davis|pecanwolf1|75|member
12255|Betty|Stevens|orangeair20|65|member
12256|Doris|Bryant|lemonsleet5|73|member
12257|Christine|Elliott|pineapplehurricane8|1|member
12258|Laura|Morales|thunderbee6|71|member
12259|Adam|Fisher|tigerbreeze11|35|member
12260|Bryan|Ramos|almondmoonlight7|10|member
12261|Joan|Richards|tigerbreeze11|79|member
12262|Crystal|Dunn|mangoelephant7|19|member
12263|Louise|Freeman|lemonrain20|71|member
12264|Douglas|Coleman|roseice2|75|member
12265|Joan|Fields|thunderbreeze11|31|member
12266|Thomas|Weaver|pearlightning3|23|member
12267|Virginia|Sanchez|bananabreeze8|68|member
12268|Joan|Porter|lemonrain11|33|member
12269|Jordan|Palmer|windflower18|39|member
12270|Heather|Campbell|snowstorm15|46|member
12271|Sean|Smith|cherrygust17|59|member
12272|Kyle|Banks|rosestorm1|63|member
12273|Sean|Myers|sunshine5|62|member
12274|Michelle|Shaw|snakerain5|75|member
12275|Michelle|Thompson|macadamiastorm5|53|member
12276|Deanna|Carr|chestnutkangaroo9|65|member
12277|Eric|Warren|pearlightning8|64|member
12278|Kenneth|Clark|whalerain14|14|member
12279|Deborah|Cox|pearstorm13|30|member
12280|Rebecca|Garza|sunbeam14|80|member
12281|Elizabeth|Spencer|pistachiostorm5|39|member
12282|Joan|Chapman|kiwihail12|28|member
12283|Christine|Nelson|kiwihail9|62|member
12284|Carl|Rose|tornadobee15|25|member
12285|Christopher|Greene|cashewrainbow19|76|member
12286|Brenda|Hamilton|apricotmist14|50|member
12287|Arthur|Watson|figbreeze19|8|member
12288|William|Ford|lemondeer5|32|member
12289|Thomas|Miller|chestnutmeteor13|43|member
12290|Harold|Hamilton|coconutfrost16|58|member
12291|Brenda|Williams|pineappleswan2|69|member
12292|Bruce|Thomas|applethunderstorm5|48|member
12293|Michael|Mendoza|kiwibear15|23|member
12294|Teresa|Willis|flowerice11|52|member
12295|Robert|Henry|rosebreeze3|1|member
12296|Debra|Gibson|limegoose5|37|member
12297|Jacqueline|Knight|cherrysunset14|7|member
12298|Janet|Day|rockstorm20|48|member
12299|Anthony|Lynch|applesnow18|36|member
12300|Connie|Harris|lemonrain16|10|member
12301|Lawrence|Garrett|lemonsleet2|24|member
12302|Melissa|Garza|pineapplehurricane20|49|member
12303|Stephen|Lopez|lionfire16|53|member
12304|Henry|Bennett|rabbitwind4|3|member
12305|Ruth|Reyes|rabbitbreeze9|14|member
12306|Vicki|Wilson|earthquakelightning8|28|member
12307|Roger|Watson|blueberryeagle2|25|member
12308|Martha|Fisher|hazelnutgust19|11|member
12309|Roy|Chavez|rockstorm11|2|member
12310|Teresa|Peters|snowflake15|5|member
12311|Crystal|Morrison|applebreeze3|64|member
12312|Rachel|Shaw|peanutdog10|5|member
12313|Janet|Garza|watermelonsnowflake9|3|member
12314|Rose|Collins|raspberrydew11|44|member
12315|Dorothy|Baker|dragonfruitsnowball7|11|member
12316|Samuel|Jacobs|macadamialion20|56|member
12317|Roy|Stewart|pineapplestorm6|26|member
12318|Harold|Walker|pecanpanda11|31|member
12319|Ronald|Murray|volcanocloud18|36|member
12320|Nathan|Edwards|sunbeam19|70|member
12321|Stephanie|Mitchell|limethunder11|15|member
12322|Edward|Mendoza|plumstorm1|11|member
12323|Terri|Bishop|sunshine19|78|member
12324|Anthony|Flores|mangosunrise9|2|member
12325|Justin|Phillips|macadamiacyclone11|68|member
12326|Anne|Mills|tropicalfish4|10|member
12327|Teresa|Duncan|pineappleblizzard3|1|member
12328|Barbara|Carroll|leafbreeze3|48|member
12329|William|Palmer|thunderbreeze5|23|member
12330|Austin|Hunter|sunshine14|9|member
12331|Eric|Coleman|flowerice7|9|member
12332|Betty|Young|pearfog17|15|member
12333|Steven|Berry|whalerain13|14|member
12334|Harold|Turner|chestnutkangaroo7|66|member
12335|Justin|Brown|seasnow5|59|member
12336|Willie|Morgan|limegoose17|58|member
12337|Kathryn|Sanchez|waterbreeze18|71|member
12338|Jessica|Woods|hurricaneice1|12|member
12339|Henry|Murray|peachthunder6|21|member
12340|Douglas|Mcdonald|deerice19|24|member
12341|Terri|Grant|dragonfire14|76|member
12342|Amanda|Cunningham|wolfsnow20|78|member
12343|Olga|Vasquez|eaglestorm9|51|member
12344|Jose|Andrews|waterstorm2|73|member
12345|Jesse|Montgomery|apricotgale15|59|member
12346|Raymond|Reynolds|macadamiaasteroid13|50|member
12347|Nicholas|Payne|zebraice10|3|member
12348|Patrick|Burton|pearfrog17|8|member
12349|Dylan|Owens|peanutdove3|27|member
12350|Alan|Howard|strawberrywhale10|21|member
12351|Victoria|White|cashewhurricane7|13|member
12352|Jacqueline|Diaz|sunfish4|61|member
12353|Deanna|Gutierrez|limethunder8|23|member
12354|Charles|Perkins|moonbreeze9|11|member
12355|Juan|Palmer|sunstorm15|72|member
12356|Patrick|Johnston|mangosunrise19|69|member
12357|Catherine|Stanley|snowflake5|15|member
12358|Nancy|Willis|peanutfire12|27|member
12359|Betty|Mason|hurricanewind16|15|member
12360|Emily|Carroll|blueberryfreeze11|15|member
12361|Shirley|Chapman|dragonfruitsunrise13|30|member
12362|Roy|James|sunlight8|70|member
12363|Lisa|Perry|wolfcloud17|7|member
12364|Dennis|Morgan|plumstorm12|30|member
12365|Joshua|Lewis|oceanrain1|67|member
12366|Louis|Larson|deerthunder19|23|member
12367|Donald|Nelson|blueberryeagle6|24|member
12368|Brenda|Sanders|sunrise17|65|member
12369|Frank|Gibson|tigerstorm8|13|member
12370|Nicholas|Nguyen|stormcloud15|24|member
12371|Janet|Garza|windflower18|6|member
12372|Kathryn|Arnold|hurricaneice2|59|member
12373|Virginia|Ruiz|chestnutmeteor17|65|member
12374|Shirley|Lopez|bananabreeze20|27|member
12375|Ashley|Price|pistachiosun19|34|member
12376|Raymond|Perkins|pineappleblizzard6|75|member
12377|Cynthia|Flores|hazelnutjaguar1|79|member
12378|Kathleen|Snyder|snakeice15|6|member
12379|Alexander|Ford|coconutblizzard1|9|member
12380|Jessica|Rodriguez|watermelon7|74|member
12381|Louise|Cunningham|bananabreeze12|24|member
12382|Justin|Anderson|cantaloupegale20|28|member
12383|Brenda|Turner|leafbreeze1|28|member
12384|Louis|Morales|almondearth14|36|member
12385|Dylan|Holland|tornadobee19|33|member
12386|Jacob|Ellis|watermelonhurricane18|55|member
12387|Patricia|Reyes|hazelnutsatellite3|12|member
12388|Nathan|Richards|wolfcloud7|25|member
12389|Roger|Price|sunshine19|4|member
12390|Gloria|Silva|avocadohurricane1|18|member
12391|Michael|Duncan|pearlwind6|77|member
12392|Elizabeth|Fernandez|pistachiosunshine1|11|member
12393|Andrew|Martinez|pineapple3|21|member
12394|Brenda|Simmons|sunrise12|80|member
12395|Laurie|George|mangorain3|44|member
12396|Victoria|Murphy|rabbitstorm10|20|member
12397|Terri|Morrison|blueberryfreeze2|34|member
12398|Jennifer|Brewer|snowywind17|44|member
12399|Louis|Reyes|tigercloud6|66|member
12400|Pamela|Knight|blueberrygust9|60|member
12401|Brenda|Matthews|pistachiosun11|79|member
12402|Kathryn|Romero|grapefruithorse18|25|member
12403|Patrick|Gonzalez|whalebreeze18|60|member
12404|Doris|Stanley|kiwibear10|27|member
12405|Phyllis|Miller|lemonrain10|68|member
12406|Angela|Gibson|coconutblizzard7|56|member
12407|Gregory|Burke|firewind2|33|member
12408|Gary|Cunningham|grapefruitsnowstorm15|32|member
12409|Joshua|Nelson|sunbeam9|48|member
12410|Gloria|Murphy|mangorain18|23|member
12411|Ronald|Kim|cherrygust20|3|member
12412|Kyle|Ward|almondbreeze12|9|member
12413|Larry|Shaw|windflower14|32|member
12414|Billy|Howard|butterfly17|79|member
12415|Katherine|Mitchell|peanutblizzard2|30|member
12416|Amy|Hamilton|flowerice6|64|member
12417|Gerald|Austin|walnutstar19|69|member
12418|Jean|Lawrence|sunbeam1|19|member
12419|Arthur|Bradley|oceantide20|70|member
12420|Nicole|James|windflower11|27|member
12421|Jordan|Campbell|appleblizzard13|67|member
12422|Elizabeth|Bryant|pineappleswan9|52|member
12423|Louis|Ray|windyweather2|11|member
12424|Martha|Armstrong|cashewraccoon20|80|member
12425|Jacqueline|Hunter|raspberryslush20|68|member
12426|Diane|Johnson|waterbreeze12|30|member
12427|Robert|Henry|chestnutmeteor10|58|member
12428|Edna|Fuller|macadamiastorm5|51|member
12429|Janet|Fowler|hazelnutjaguar11|42|member
12430|Wayne|Wallace|whalerain17|22|member
12431|Peter|Kelley|apricotgale16|71|member
12432|Jason|Wilson|coconutowl19|15|member
12433|Paul|George|rosestorm13|14|member
12434|Louis|Riley|volcanobreeze19|14|member
12435|Arthur|Lewis|kiwicloud6|7|member
12436|Frances|Brewer|mangosunrise9|38|member
12437|Sarah|Ward|zebrarain11|37|member
12438|Alexander|Shaw|thundercloud13|69|member
12439|Nancy|Brown|almondearth4|12|member
12440|David|Wheeler|bearthunder2|23|member
12441|Doris|Crawford|deerbreeze17|13|member
12442|Carolyn|Olson|lemonsleet8|75|member
12443|Joyce|Fuller|mooncloud10|2|member
12444|Emma|Reynolds|chestnutmeteor5|77|member
12445|Jennifer|Stanley|coconutblizzard6|69|member
12446|Deanna|Welch|peanutdog11|72|member
12447|Gabriel|Franklin|rosebreeze8|32|member
12448|Harold|Kennedy|raspberryslush12|73|member
12449|Roy|Fisher|kiwiwind6|3|member
12450|David|Hernandez|roseice18|51|member
12451|Teresa|Ramirez|snowflake14|16|member
12452|Laurie|Vasquez|thunderstorm7|44|member
12453|Teresa|Willis|watermelon16|34|member
12454|William|Martinez|sunshine4|80|member
12455|Eugene|Bishop|applebreeze4|38|member
12456|Donald|Dean|watermelonlightning10|32|member
12457|Christian|Little|grapefruitsnowstorm3|58|member
12458|Phyllis|Simpson|snakeice17|43|member
12459|Gary|Fisher|limelightning15|8|member
12460|Alice|Lynch|pineapplehurricane13|65|member
12461|Brenda|Moore|macadamiaasteroid5|76|member
12462|Joshua|Cox|snowflake6|34|member
12463|Sandra|Coleman|lemondeer15|1|member
12464|Samuel|Weaver|firewind5|80|member
12465|Janice|Ray|blueberryfreeze17|32|member
12466|Martha|Stephens|coconutfrost14|44|member
12467|Stephanie|Morrison|applewater14|58|member
12468|Frances|Fox|applebreeze10|31|member
12469|David|Berry|cashewraccoon7|47|member
12470|Scott|Williams|volcanorain17|71|member
12471|Eugene|Reid|blueberryeagle18|70|member
12472|Jerry|Hill|watermelonsnowflake20|26|member
12473|Susan|Hunter|sealstorm19|44|member
12474|Albert|Hicks|strawberrywhale20|5|member
12475|Diana|Ford|plumthunder5|15|member
12476|Douglas|Rose|lavafrost14|32|member
12477|Benjamin|Marshall|sunglow18|48|member
12478|Stephanie|Jordan|thunderrain19|19|member
12479|Kathryn|Lee|pearlightning9|68|member
12480|Alexander|Holland|sunlight1|37|member
12481|Justin|Weaver|pecanpanda15|32|member
12482|Paul|Jordan|pecanpanda18|30|member
12483|Jerry|Bradley|zebrarain12|45|member
12484|Edward|Burke|applelightning18|34|member
12485|Patrick|Clark|cashewraccoon18|5|member
12486|Alice|Hansen|limehail14|57|member
12487|Brandon|Phillips|pineapplestorm12|26|member
12488|Olga|Garza|apricotgale1|79|member
12489|Deborah|Edwards|apricotmist5|25|member
12490|Kenneth|Sullivan|kiwiwind11|41|member
12491|Amanda|Brown|peachlion15|42|member
12492|Michelle|Owens|grapefish14|11|member
12493|Nancy|Thompson|tigerstorm14|73|member
12494|Timothy|Mitchell|snowleopard12|13|member
12495|Anne|Crawford|chestnuttiger4|18|member
12496|Connie|Ramirez|sunrise7|76|member
12497|Louise|Snyder|sealsnow13|64|member
12498|Wayne|Cunningham|pineappleblizzard16|45|member
12499|Susan|Diaz|applebreeze7|9|member
12500|Emily|Peters|thunderrain5|1|member
12501|Ronald|Reid|sunrise16|1|member
12502|Rose|Warren|wolfsnow9|2|member
12503|John|Morris|apricotfox17|50|member
12504|Olga|Williamson|pecanpanda13|7|member
12505|Jessica|Larson|windyweather10|29|member
12506|Roger|Stewart|grapefruitsunshine18|43|member
12507|Karen|Brewer|whalewater7|26|member
12508|Emily|Pierce|sunglow13|52|member
12509|Emma|Ortiz|pineapplestorm18|63|member
12510|Dennis|Kennedy|almondearth7|3|member
12511|Albert|Lee|skywater16|1|member
12512|Crystal|Williamson|sunfish6|25|member
12513|Alexander|Foster|lemonhailstorm6|5|member
12514|Anna|Kim|macadamiacyclone8|52|member
12515|Harold|Walker|sunshine4|13|member
12516|Jordan|Ruiz|applelightning14|17|member
12517|Diana|Morris|dragonfly5|56|member
12518|Dennis|Gray|cantaloupegale16|25|member
12519|Christian|Lee|cloudyday13|36|member
12520|Ashley|Jacobs|figsnow19|70|member
12521|Louis|Pearson|sunshine3|62|member
12522|Timothy|Wheeler|applesnow8|58|member
12523|Louis|Price|walnutstar9|47|member
12524|Sharon|Burton|hazelnutsunshine6|13|member
12525|Scott|Watkins|plumstorm6|78|member
12526|Emily|Edwards|avocadohurricane5|24|member
12527|Richard|Jenkins|applewater16|32|member
12528|Mary|Mason|chestnutrainbow17|65|member
12529|Ethan|Cruz|starlight2|39|member
12530|Julie|Brown|orangehurricane15|36|member
12531|Andrew|Stone|wolfwind18|60|member
12532|Victor|Wells|snowflake18|14|member
12533|Edna|Woods|leaffrost18|74|member
12534|Larry|Silva|tropicalfish8|21|member
12535|Maria|Stewart|peanutfire3|52|member
12536|Brian|Alexander|rosestorm7|9|member
12537|Ryan|Banks|leafstorm7|53|member
12538|Justin|Sanchez|dragonfruitsnowball6|46|member
12539|Frank|Allen|walnutcheetah3|3|member
12540|Kimberly|Stephens|grapefruitsnowstorm3|35|member
12541|Brenda|Mills|figwolf17|40|member
12542|Victoria|Ruiz|cashewrainbow13|12|member
12543|Vicki|Freeman|flowerwind6|48|member
12544|Albert|Warren|tigercloud10|66|member
12545|Janice|Harvey|hazelnutgust9|16|member
12546|Henry|Hayes|coconutblizzard9|16|member
12547|Alan|Henderson|zebraice2|2|member
12548|Debra|Alexander|moonbreeze14|49|member
12549|Jessica|Diaz|applecat10|7|member
12550|Laura|Dean|sunshine10|57|member
12551|Benjamin|Brewer|raspberrywhirlwind15|74|member
12552|Ashley|Young|mangorain2|53|member
12553|Benjamin|Lawson|strawberryfrost16|13|member
12554|Kenneth|Cunningham|thundercloud4|19|member
12555|Joe|Weaver|bananaearth19|53|member
12556|Justin|Harper|strawberrycyclone9|53|member
12557|Thomas|Oliver|coconutfrost1|3|member
12558|Michael|Mills|starrynight18|28|member
12559|Andrew|Castillo|butterfly10|38|member
12560|Julie|Gonzales|sunglow20|18|member
12561|Jeffrey|Stephens|snowyowl19|35|member
12562|Harold|Coleman|lightning16|44|member
12563|Gregory|Evans|coconutfrost5|65|member
12564|Stephen|Hughes|leafstorm15|7|member
12565|Julie|Ray|zebraice20|72|member
12566|Sarah|Chavez|peanutfire17|51|member
12567|Daniel|Morgan|rabbitstorm9|39|member
12568|Jonathan|Wood|pecanmoon20|38|member
12569|Brenda|Meyer|orangestorm16|21|member
12570|Kevin|Clark|snowleopard5|7|member
12571|Victor|Crawford|peachthunder10|69|member
12572|Betty|Holmes|waterbreeze12|34|member
12573|Emma|Gilbert|lightning4|46|member
12574|Bonnie|Rodriguez|firefly16|34|member
12575|Ethan|Woods|blueberryeagle4|48|member
12576|Laura|Gutierrez|watercloud9|36|member
12577|Bryan|Russell|waterstorm20|56|member
12578|Mark|Torres|pecangale17|27|member
12579|Noah|Martinez|snowflake3|5|member
12580|Jonathan|Harper|grapewater6|52|member
12581|Jonathan|King|pearstorm14|18|member
12582|Stephen|Holmes|coconutblizzard6|36|member
12583|Donald|Nguyen|sunshine6|50|member
12584|Richard|Roberts|chestnutwhirlwind4|7|member
12585|Anna|Griffin|peanutdove16|33|member
12586|Christine|Ferguson|applecat20|3|member
12587|Henry|Sims|pineappleswan20|44|member
12588|Henry|Austin|snakestorm11|62|member
12589|Dorothy|Hall|avocadohurricane13|45|member
12590|Scott|Myers|plumstorm16|76|member
12591|Christopher|Cunningham|snowyday19|51|member
12592|Lisa|Roberts|hurricanebreeze11|56|member
12593|Sarah|Henderson|snakerain4|66|member
12594|Mark|Rose|orangesunshine20|12|member
12595|Aaron|Martin|pineapplehurricane1|69|member
12596|Joan|King|oceanrain19|27|member
12597|William|Foster|tornadobee14|71|member
12598|Kathryn|Silva|volcanocloud19|75|member
12599|Sean|Riley|sunfish16|34|member
12600|Doris|Reyes|cashewair20|2|member
12601|John|Edwards|wolfsnow20|67|member
12602|Christine|Grant|wolfsnow16|40|member
12603|Patricia|Castillo|pineapple14|39|member
12604|Ashley|Duncan|tigerice13|38|member
12605|Amy|Snyder|mangohurricane12|39|member
12606|Susan|Fowler|rosebreeze19|41|member
12607|Carol|Moore|coconutowl8|24|member
12608|Bryan|Grant|skycloud3|62|member
12609|Walter|Hawkins|snakestorm17|78|member
12610|Joshua|Stewart|coconutfrost11|69|member
12611|Samuel|Wallace|earthquake19|57|member
12612|Jean|Morrison|whalerain2|16|member
12613|Rachel|Cruz|starbreeze2|76|member
12614|Julie|Edwards|cashewair5|39|member
12615|Lisa|Banks|cantaloupestorm2|22|member
12616|Kenneth|Welch|orangefire19|29|member
12617|Vicki|Romero|melonstarlight10|71|member
12618|Lisa|Gutierrez|cloudyday10|53|member
12619|Marilyn|Simmons|peanutdove3|1|member
12620|Ronald|Morrison|moonbreeze12|42|member
12621|Deborah|Wagner|pecanmoon3|1|member
12622|Michelle|Robertson|cantaloupefrost18|62|member
12623|Laurie|Day|macadamiacyclone4|54|member
12624|Donald|Mcdonald|peanutthunder1|71|member
12625|Amanda|Gray|grapefruitsnowstorm5|30|member
12626|Patrick|Snyder|coconutblizzard14|27|member
12627|Gregory|Garza|firestorm17|50|member
12628|Ashley|Welch|cashewraccoon17|8|member
12629|Louis|Hill|melonwind1|75|member
12630|Mary|Morgan|leafstorm12|68|member
12631|Marilyn|Day|starbreeze9|25|member
12632|Brian|Austin|pineapple6|25|member
12633|Tyler|Ward|macadamiacyclone12|16|member
12634|John|Knight|blueberrybreeze12|79|member
12635|Susan|Ortiz|grapefruitsnowstorm10|58|member
12636|George|Murphy|thunderbreeze11|18|member
12637|Diana|Harris|pineapplehurricane12|76|member
12638|Louis|Fox|chestnutwhirlwind3|32|member
12639|Laura|Fisher|walnutblizzard1|68|member
12640|Kevin|Crawford|chestnutmeteor3|70|member
12641|Christine|Ferguson|hurricanebreeze14|68|member
12642|Crystal|Campbell|pineapple13|4|member
12643|Scott|Sanders|pineappleblizzard15|54|member
12644|Justin|Evans|skythunder12|5|member
12645|Diana|Chavez|macadamiaasteroid3|47|member
12646|William|Scott|figsnow5|71|member
12647|Brenda|Boyd|orangestorm5|57|member
12648|Donald|Garza|rockstorm2|21|member
12649|Noah|Martin|snakestorm19|6|member
12650|Brenda|Ray|raspberrysnake17|23|member
12651|Ann|Gonzalez|pearlthunder17|14|member
12652|Andrew|Fisher|grapefruitsnowstorm18|37|member
12653|Frank|Harvey|windysky7|63|member
12654|Christine|Phillips|starfish20|61|member
12655|Brian|Carr|rockfire7|64|member
12656|Jeffrey|Hoffman|peachwind13|37|member
12657|Christine|Howell|pearlthunder6|69|member
12658|Christine|Murray|pistachiosun14|30|member
12659|Sara|Medina|snakestorm18|12|member
12660|Linda|Barnes|mangorain11|16|member
12661|Bruce|Schmidt|raspberryslush3|18|member
12662|Ann|Oliver|pineapple8|33|member
12663|Jordan|Cruz|cloudyday19|51|member
12664|Crystal|Henderson|rockstorm1|80|member
12665|Christine|Lane|windysky14|18|member
12666|Louise|Ray|appleblizzard5|72|member
12667|Brian|Burns|rabbitstorm20|21|member
12668|Barbara|Peterson|bananaearth5|53|member
12669|Ann|Wood|blueberryfreeze8|54|member
12670|Connie|Franklin|pistachiosun7|5|member
12671|Martha|Long|leaffrost2|5|member
12672|Joan|Reed|blueberrybreeze15|77|member
12673|Samuel|Thomas|firebreeze17|20|member
12674|Henry|Duncan|pecanpanda15|55|member
12675|Joe|Shaw|limehail5|60|member
12676|Gerald|Daniels|rabbitwind16|4|member
12677|Kathryn|Hernandez|pearlthunder3|38|member
12678|Maria|Owens|pistachiosunshine3|4|member
12679|Kathryn|Price|bananacloud4|54|member
12680|Amy|Fowler|starrynight11|72|member
12681|Wanda|Torres|dolphinice4|30|member
12682|Nancy|Wagner|thundersnow15|69|member
12683|Rebecca|Armstrong|leafbreeze14|2|member
12684|Raymond|Flores|pistachiosunshine17|10|member
12685|Christine|Reyes|thundercloud11|12|member
12686|Kathy|Rice|bananadog13|67|member
12687|Gregory|Peters|earthquake8|22|member
12688|George|Ross|tornadobee4|71|member
12689|Frances|Thompson|oceanrain12|16|member
12690|Teresa|Cooper|thunderrain6|73|member
12691|Janet|Morales|pecanmoonrise6|27|member
12692|Catherine|West|grapefruitsnowstorm19|44|member
12693|Charles|Dixon|raspberryslush1|29|member
12694|Jacqueline|Gardner|pearlightning1|55|member
12695|Virginia|Brown|thundercloud6|57|member
